graph_id,chart_type,image_height,image_width,chart_value
e93273c629f8,vertical_bar,290,505,0
e933a325e743,vertical_bar,273,474,0
e933c751d62a,vertical_bar,277,501,0
e93421fec4a3,vertical_bar,266,493,0
e93583f1940d,vertical_bar,281,467,0
e935e09d90b3,vertical_bar,279,473,0
e936160468a3,scatter,303,515,2
e9375571f607,scatter,295,498,2
e93a420b5c8f,vertical_bar,328,515,0
e93afed516c5,line,480,640,1
e93b4fd01b6c,line,715,1040,1
e93bed1228d6,scatter,367,462,2
e93c52a4bc70,line,480,640,1
e93d314bb735,vertical_bar,299,504,0
e93e09d9f878,line,880,1280,1
e93e14d2f828,vertical_bar,268,460,0
e93ecae5860d,vertical_bar,279,471,0
e93f67dc3683,line,287,480,1
e9401a957eba,scatter,315,510,2
e941d04b9c64,vertical_bar,275,466,0
e941db80554c,line,315,505,1
e94306eab7d3,line,480,640,1
e9455b687cf0,scatter,290,455,2
e945d0b66db7,line,288,472,1
e9462076edf8,vertical_bar,339,491,0
e946a4d4af85,vertical_bar,301,500,0
e946bb6ef164,line,278,479,1
e947e49720de,vertical_bar,320,478,0
e94852ee94f5,line,309,485,1
e948c1ea63cb,dot,301,504,3
e949e34f6b0e,line,440,640,1
e94afa458fc1,dot,322,492,3
e94c611b8a8c,vertical_bar,286,510,0
e94cfe90e2f9,scatter,305,494,2
e94d34a08773,line,333,490,1
e94eda1b3908,line,480,640,1
e950033031f2,vertical_bar,261,484,0
e9501088c137,scatter,280,473,2
e9506196193d,vertical_bar,334,470,0
e95098a252c0,line,278,464,1
e9512a20a6af,scatter,270,478,2
e951a01fdd26,vertical_bar,350,502,0
e951ef6d131f,vertical_bar,269,467,0
e95286c8888e,line,274,463,1
e952ca934eeb,line,480,640,1
e95671475cf0,vertical_bar,285,520,0
e956bb5a385a,dot,262,504,3
e957b67dd988,scatter,314,493,2
e9585d79bdbe,line,512,512,1
e9585f22af8b,line,325,512,1
e958b4021f65,line,280,466,1
e95b9cce0752,line,342,492,1
e95bb3a34c7b,line,480,640,1
e95ce240dfad,vertical_bar,295,504,0
e95e35f16af6,vertical_bar,333,459,0
e9604930be3b,line,480,640,1
e961b2929a62,dot,285,512,3
e961cd6baab4,scatter,309,508,2
e9647e86b07b,vertical_bar,285,474,0
e965b109ae2d,vertical_bar,288,493,0
e9676c32b3f0,vertical_bar,339,505,0
e968d8c1ead8,vertical_bar,347,499,0
e96936b9ad89,line,480,640,1
e96a88f4fcdc,vertical_bar,278,468,0
e96b3f20763b,vertical_bar,348,470,0
e96b5c498339,dot,227,494,3
e96b75184850,vertical_bar,307,504,0
e96cdfc99e5f,line,285,477,1
e96da43cc310,line,480,640,1
e96de0cc68d0,vertical_bar,272,478,0
e970215e7a46,line,480,640,1
e970b649c3de,line,333,488,1
e971a807be95,scatter,289,492,2
e97262b3e399,scatter,315,494,2
e97420f2bb59,dot,300,512,3
e974be98770e,vertical_bar,329,503,0
e975bce34092,scatter,328,512,2
e9769b124a1d,line,298,484,1
e976d6d9a66c,scatter,276,464,2
e97801f93c23,line,480,640,1
e978b54a0d12,line,277,466,1
e9798997a280,line,550,800,1
e97a0da21814,vertical_bar,354,499,0
e97b06165f58,line,290,482,1
e97b17d5bace,dot,261,505,3
e97b9afe583e,line,286,481,1
e97c59daef21,line,480,640,1
e97cc7665dd8,line,298,506,1
e97d1024129e,vertical_bar,289,499,0
e97d865384ac,vertical_bar,284,467,0
e97e10b9e605,scatter,275,474,2
e97f9b1d6c74,vertical_bar,271,484,0
e97faeda2097,scatter,283,475,2
e980c13f19cf,line,278,470,1
e9834871eff2,line,324,480,1
e988267d5fa1,line,268,478,1
e98978948adf,line,480,640,1
e989de154b92,vertical_bar,272,468,0
e98a142969b3,line,275,470,1
e98bc0b5eca4,line,277,467,1
e98d19f9c21f,vertical_bar,324,495,0
e98e29f146cf,scatter,301,503,2
e99048726ed4,scatter,289,501,2
e9906f808899,line,480,640,1
e9924cc1fd83,scatter,318,498,2
e992a725d067,vertical_bar,289,494,0
e9935e32b72d,scatter,275,460,2
e993bb6deece,scatter,316,496,2
e9954103d364,line,275,468,1
e9954adc462d,line,273,464,1
e995563ae4a9,vertical_bar,292,487,0
e995855e3d56,vertical_bar,276,468,0
e9967047fa46,line,335,503,1
e996eac66890,line,344,488,1
e9984ee9f0dd,line,288,480,1
e998ebe45fc9,vertical_bar,328,504,0
e99913a79ea2,line,296,491,1
e999f4d4ec95,vertical_bar,284,506,0
e99ae2df1afc,vertical_bar,276,467,0
e99bc7ae21f6,line,277,467,1
e99e47dc459f,line,290,489,1
e99ff392705d,line,346,488,1
e9a12068230c,line,295,493,1
e9a39c67062b,dot,259,507,3
e9a4ab9178e7,scatter,279,458,2
e9a5894878d0,scatter,297,501,2
e9a751106189,line,280,467,1
e9a83ea879db,line,300,506,1
e9aaf517c921,dot,299,512,3
e9ac8a6c12b9,line,307,506,1
e9aca9bf631c,line,317,494,1
e9aeccfdd108,scatter,298,474,2
e9b0b5cde537,scatter,293,498,2
e9b0e426512d,line,480,640,1
e9b41c4c6f50,line,304,507,1
e9b5573ca184,scatter,262,468,2
e9b6078b13f6,line,272,487,1
e9b6f729700e,line,324,492,1
e9b8dfe3b26d,line,480,640,1
e9ba289a2b7f,line,363,463,1
e9bb7e732cfa,line,480,640,1
e9bd38f4f8db,dot,298,503,3
e9be235b3fc4,vertical_bar,320,500,0
e9be813376b2,scatter,274,466,2
e9bff96cd070,dot,302,512,3
e9c4550841e7,line,480,640,1
e9c51050a6c9,vertical_bar,270,468,0
e9c72ffc79cd,vertical_bar,278,465,0
e9c9876dc763,line,318,498,1
e9ca9cee8f6b,scatter,296,498,2
e9cafc9847d3,line,272,469,1
e9cb5b664307,line,280,484,1
e9cb613af07e,line,305,461,1
e9cc153cb227,line,314,490,1
e9ceb304aeca,dot,300,512,3
e9cebfac96a4,line,341,512,1
e9cf549bf96c,vertical_bar,275,465,0
e9cfa62c99c5,dot,296,512,3
e9cffca9c105,dot,328,501,3
e9d1511ab0e7,vertical_bar,292,512,0
e9d3e841f7c4,vertical_bar,235,458,0
e9d3fca18370,vertical_bar,273,494,0
e9d44eff67ea,scatter,278,478,2
e9d5e4be2f61,vertical_bar,332,502,0
e9d682d7793a,line,281,464,1
e9d6e3d5b2e6,vertical_bar,231,468,0
e9d7e0e7fcb0,scatter,298,454,2
e9d94b75295f,vertical_bar,286,496,0
e9d951cc2c32,line,355,490,1
e9d97c38a655,line,297,490,1
e9dca20367e4,line,298,511,1
e9dcb3a42bca,line,332,487,1
e9dd0998e2fd,line,276,465,1
e9dd4a9a785f,line,272,465,1
e9dd5f400680,vertical_bar,297,512,0
e9de49a60c37,vertical_bar,287,483,0
e9de9fa40d85,line,880,1280,1
e9dedae902ef,vertical_bar,286,493,0
e9df3ce8f037,scatter,285,490,2
e9df7125c8dc,dot,294,500,3
e9e0e0042756,vertical_bar,357,499,0
e9e156b038ec,scatter,270,476,2
e9e3931032a7,dot,300,512,3
e9e4cc43f21b,vertical_bar,346,494,0
e9e6470aec6d,scatter,276,471,2
e9e7021cfa1c,dot,207,505,3
e9e899e1fbac,line,271,484,1
e9e936fd0014,line,301,489,1
e9eac3d874a6,vertical_bar,275,466,0
e9ebd9cf7b00,vertical_bar,279,468,0
e9ebfd7fa5bd,scatter,278,469,2
e9ecfc6d1745,vertical_bar,307,499,0
e9edb0971362,vertical_bar,353,501,0
e9ee1abc76f3,vertical_bar,288,493,0
e9ee2a3ba58a,line,301,512,1
e9ee3fc0c1de,vertical_bar,284,499,0
e9ef9a272f56,line,273,477,1
e9f031e1504e,vertical_bar,308,503,0
e9f08cc9f651,scatter,305,490,2
e9f15b011820,line,272,466,1
e9f2bf8c1f62,vertical_bar,298,480,0
e9f396834356,scatter,325,508,2
e9f4e1ea89eb,scatter,275,469,2
e9f58bb39d84,line,275,461,1
e9f6337c0ebb,line,276,469,1
e9f774876c4d,vertical_bar,271,466,0
e9f8bb494b08,scatter,297,505,2
e9fb2b33cec7,vertical_bar,287,492,0
e9fb9a052449,vertical_bar,301,494,0
ea001349ee35,line,312,509,1
ea00f8aaf025,dot,335,509,3
ea01d4e07e17,scatter,315,504,2
ea02214f3fa8,scatter,279,466,2
ea02f20bd4a4,line,286,464,1
ea02f8b09c71,vertical_bar,290,494,0
ea0315f041f6,line,271,478,1
ea063b3e9eb9,line,550,800,1
ea07ff294bd0,vertical_bar,338,505,0
ea0a4eee193e,line,480,640,1
ea0b08885203,line,285,465,1
ea0bcb0ba611,line,550,800,1
ea0c2bbb5192,line,281,482,1
ea0c980a3819,line,281,466,1
ea0cc2cefa81,line,273,468,1
ea0d58a4c335,line,317,503,1
ea0dde0d0164,scatter,296,507,2
ea0e6be3ffcd,line,393,489,1
ea0ecd7ca53a,vertical_bar,297,495,0
ea1032dcc001,scatter,314,503,2
ea10b71d9793,scatter,273,494,2
ea13173d89e9,dot,300,512,3
ea13ebcc2998,line,289,512,1
ea15380d8041,line,325,488,1
ea16447cfd67,scatter,264,471,2
ea170601fdee,scatter,286,482,2
ea18b17cbbe2,line,480,640,1
ea191c3334a8,line,281,471,1
ea1b45935f4c,line,288,502,1
ea1b47a911c6,line,282,466,1
ea1bc45c6d28,line,291,484,1
ea1c73709b68,line,303,479,1
ea1c866ecdb4,vertical_bar,273,466,0
ea1ce690fc8e,scatter,270,468,2
ea1d237327c8,vertical_bar,287,493,0
ea1ddb19f800,line,281,473,1
ea1f94d2661d,vertical_bar,277,464,0
ea1fccfa0c49,dot,300,512,3
ea20462def52,vertical_bar,332,463,0
ea20d428f976,vertical_bar,280,462,0
ea21559f18e3,vertical_bar,300,498,0
ea21b0dd8fcd,vertical_bar,381,494,0
ea229939daab,line,272,466,1
ea229e3f266e,line,286,481,1
ea22ca89b3a6,vertical_bar,278,479,0
ea2387b87de2,vertical_bar,302,507,0
ea24a12d4d41,line,298,508,1
ea254bd70f47,scatter,280,491,2
ea26b1e83bdc,line,480,640,1
ea26f1cdca8d,line,294,489,1
ea2792af73a9,line,297,483,1
ea27febce3b6,vertical_bar,271,474,0
ea2801f2f152,line,299,496,1
ea282f6c295f,scatter,314,506,2
ea2854fdb843,vertical_bar,282,470,0
ea2aac8de555,scatter,280,468,2
ea2baa148bbe,scatter,294,511,2
ea2c29a979e6,scatter,282,475,2
ea2cdb97ce13,line,336,504,1
ea2d116c3ada,line,273,480,1
ea30b503553f,vertical_bar,284,462,0
ea33996a236c,line,550,800,1
ea3430862ee2,vertical_bar,289,478,0
ea354cdeed0f,line,280,467,1
ea3580e8e410,line,316,498,1
ea35b750c84c,vertical_bar,353,494,0
ea3675db8d21,line,301,506,1
ea390f57182c,line,269,463,1
ea3a903cdd8c,vertical_bar,276,484,0
ea3af6e76da6,line,312,483,1
ea3c68ab0209,line,276,466,1
ea3cb1d2cbd1,line,307,498,1
ea3e33f0d7ce,dot,316,510,3
ea3fb534a862,line,313,482,1
ea4138506436,line,480,640,1
ea42e1e15e2d,line,293,479,1
ea430f8ba5fb,line,282,470,1
ea439420ad47,vertical_bar,307,501,0
ea44614d8e4f,vertical_bar,279,463,0
ea4594c6654b,vertical_bar,293,511,0
ea46c0ba4c03,line,271,467,1
ea46c5aaf55c,line,237,438,1
ea477d62c9b4,vertical_bar,276,468,0
ea480295d151,scatter,298,502,2
ea49084faef1,dot,294,500,3
ea49ff04ffa4,scatter,269,465,2
ea4b05b9face,line,324,486,1
ea4cb28537c6,line,272,466,1
ea4d627cae03,dot,302,512,3
ea4d8f61bcfc,dot,299,512,3
ea4fb4f9647c,line,298,512,1
ea50030450ee,scatter,277,473,2
ea52f3d6c8b2,vertical_bar,302,498,0
ea54a1ef8d56,line,275,468,1
ea550402892f,scatter,308,501,2
ea557a7c7c62,dot,301,512,3
ea56dd4c5e56,vertical_bar,279,464,0
ea5746bcac46,line,298,483,1
ea57aad504a3,vertical_bar,274,469,0
ea57d8205624,line,288,478,1
ea58a688d557,line,282,484,1
ea5925d1d559,vertical_bar,268,487,0
ea59297064da,scatter,297,506,2
ea5937f255ce,line,367,508,1
ea593ed0d946,vertical_bar,354,501,0
ea597019b6ec,line,279,470,1
ea59932ae381,line,294,480,1
ea5a7b86b0f9,line,298,468,1
ea5bb2197fbd,vertical_bar,272,470,0
ea60541d39b1,vertical_bar,292,469,0
ea6119363e4a,vertical_bar,331,507,0
ea61cee4a977,vertical_bar,292,509,0
ea6314b039b7,vertical_bar,259,471,0
ea636ef63f42,vertical_bar,349,499,0
ea65a360cf1f,horizontal_bar,297,512,4
ea66024a7dd5,line,278,468,1
ea67fbd3aa53,vertical_bar,286,481,0
ea6a7021bafd,line,281,469,1
ea6af836fd7f,scatter,276,471,2
ea6b7c9660f2,line,288,491,1
ea6c0e3749ce,vertical_bar,282,470,0
ea6d08396800,line,289,488,1
ea6d8a76775f,vertical_bar,349,498,0
ea6f0845639e,dot,296,504,3
ea6fa65e18ac,vertical_bar,284,461,0
ea7086450b63,vertical_bar,275,468,0
ea70c3ca0030,dot,255,502,3
ea730349fdb5,vertical_bar,285,471,0
ea75b87ffc8c,vertical_bar,280,493,0
ea75c4c3d701,scatter,323,510,2
ea77bd0f2a52,line,480,640,1
ea7878c98e25,line,480,640,1
ea78c47483db,line,550,800,1
ea78fd454062,scatter,313,484,2
ea79d485ffdf,vertical_bar,348,501,0
ea7ad44e3bf0,dot,300,512,3
ea7ad56b6c29,line,287,454,1
ea7b4968b2cf,vertical_bar,314,481,0
ea7bd359fc4d,scatter,276,465,2
ea7c536f663e,vertical_bar,281,466,0
ea7d2469a4a3,line,273,470,1
ea7e063f7568,scatter,302,509,2
ea7f074726ae,vertical_bar,287,478,0
ea7f349e1ed7,vertical_bar,284,466,0
ea7fd81d34ec,dot,294,500,3
ea80d5a7a1e6,dot,301,512,3
ea81782d3fdb,scatter,280,460,2
ea8398936d28,line,715,1040,1
ea84a7529c41,vertical_bar,273,491,0
ea86233d1ce1,vertical_bar,276,466,0
ea863c69799e,vertical_bar,267,477,0
ea8719486782,line,288,485,1
ea8789853cb9,line,282,469,1
ea87bcab22bc,scatter,274,466,2
ea88ed62f511,dot,296,512,3
ea890b145013,line,480,640,1
ea8a034de0bd,line,271,498,1
ea8a7c905e2b,line,480,640,1
ea8be455683a,line,329,512,1
ea8d75751a41,line,341,484,1
ea8dad2774c1,vertical_bar,305,491,0
ea8db1a4bb33,scatter,295,480,2
ea8ec835cb83,line,280,473,1
ea8f2408e81a,line,271,479,1
ea8f3989276c,vertical_bar,294,504,0
ea8fa9dd2e9b,vertical_bar,358,500,0
ea906978c1f8,line,289,486,1
ea908ba6d8dc,scatter,267,469,2
ea920c01daba,scatter,278,475,2
ea933a923439,line,281,488,1
ea93ab115072,dot,296,512,3
ea94c076ae17,vertical_bar,348,512,0
ea952aa0f457,scatter,308,503,2
ea97744528d0,line,342,488,1
ea98d33cfe11,dot,313,512,3
ea98e7c4fa14,line,296,466,1
ea9b91ba6695,vertical_bar,291,500,0
ea9da4b82af3,line,315,500,1
ea9df44164fa,line,480,640,1
ea9df8167974,line,480,640,1
ea9ea1013c2e,line,293,504,1
eaa0e5d02546,line,305,504,1
eaa1b5092c10,line,281,467,1
eaa242592d69,scatter,278,467,2
eaa604d14cc7,line,480,640,1
eaa69e64a9b4,vertical_bar,262,484,0
eaa6e5eebecd,scatter,333,498,2
eaa79c234eae,line,309,509,1
eaa902231fab,dot,303,502,3
eaa9842cba09,line,271,469,1
eaaadf3d6325,vertical_bar,307,490,0
eaace830a95b,scatter,293,451,2
eab006c9abfa,line,271,467,1
eab0cfff4fc0,scatter,276,468,2
eab0fd7b53dc,vertical_bar,275,470,0
eab1b11ec3f4,vertical_bar,273,466,0
eab1f59dfef1,scatter,267,469,2
eab218ed5198,line,480,640,1
eab2fab753c2,line,305,503,1
eab392ca1fd8,dot,299,512,3
eab546d2e691,vertical_bar,272,495,0
eab6dad0c1c5,vertical_bar,274,469,0
eab85428adb5,vertical_bar,295,503,0
eab961c00137,scatter,267,462,2
eaba500b4c78,line,289,506,1
eabc3e0a76fa,vertical_bar,284,497,0
eabc7c94f024,vertical_bar,292,508,0
eac066d0e21f,line,292,459,1
eac0f9889074,scatter,303,505,2
eac11d6b1705,line,310,504,1
eac1c36d9a0b,line,286,482,1
eac2e731f9d1,dot,300,512,3
eac35201ae51,line,267,462,1
eac402fad0a0,scatter,320,470,2
eac561ef8da4,line,280,463,1
eac655a7f444,scatter,272,459,2
eac66fbc0ef8,line,480,640,1
eac84dd728f0,line,480,640,1
eac96280300c,scatter,276,472,2
eac9fb5fb81e,line,345,488,1
eacb2541bc0a,scatter,283,498,2
eacb2af8e3c3,line,280,470,1
eacc92b3f1bf,vertical_bar,274,463,0
eacf85e67a62,vertical_bar,338,515,0
eacfcad7252e,vertical_bar,308,503,0
ead17a4685c6,line,440,640,1
ead19fe2aa34,vertical_bar,280,468,0
ead2dd997fc7,line,278,469,1
ead3ee45ea84,vertical_bar,300,491,0
ead4eda0a7ed,vertical_bar,293,502,0
ead695aaeef1,vertical_bar,293,491,0
ead6bc7c1424,line,288,488,1
ead757f62c3c,line,350,479,1
ead93e127279,scatter,277,465,2
ead96e3bf48c,scatter,274,467,2
eada483d6195,line,550,800,1
eada868ab246,scatter,293,487,2
eadbf8e96f00,line,480,640,1
eadc3a5ca98f,vertical_bar,275,468,0
eadf76d3aacf,vertical_bar,275,470,0
eae073690617,vertical_bar,340,468,0
eae30c067ccb,line,325,509,1
eae36a70b903,line,291,505,1
eae376fe2d08,vertical_bar,263,482,0
eae39f9ede08,line,279,468,1
eae77207b1ae,dot,296,512,3
eae994556ad5,line,480,640,1
eaea20f177bb,vertical_bar,281,472,0
eaea3b17ce41,line,276,473,1
eaebe1041e44,vertical_bar,359,502,0
eaebefbc64a7,scatter,290,482,2
eaed09039206,vertical_bar,363,500,0
eaed1e245167,dot,262,507,3
eaedb251e670,dot,290,504,3
eaeead418936,line,480,640,1
eaeeb1c2ecdd,line,288,483,1
eaef70ba842d,scatter,295,455,2
eaf036991cb3,line,236,433,1
eaf06e9e07db,line,715,1040,1
eaf20f7d8945,line,480,640,1
eaf3a9a87868,dot,300,512,3
eaf3d05d20a6,vertical_bar,293,485,0
eaf3d24fb032,line,289,506,1
eaf3f734b5ce,line,512,512,1
eaf467f871a2,line,715,1040,1
eaf65b4e3c45,line,279,489,1
eaf7f876411a,scatter,269,463,2
eafa35356cf8,dot,328,501,3
eafa65caf8e7,scatter,306,504,2
eafb0847ca0c,line,340,489,1
eafbfe94fec4,line,480,640,1
eafc4ab98d42,line,321,496,1
eafc87a60a62,vertical_bar,282,471,0
eafcaa6447d8,line,320,505,1
eafce64513a8,scatter,275,473,2
eafd8f4d4976,vertical_bar,287,479,0
eafdf48314c0,line,253,496,1
eaff16d3b69c,scatter,279,462,2
eaffd614bd49,vertical_bar,275,473,0
eafff6f4d4f4,vertical_bar,299,494,0
eb00ab3c90b0,dot,316,510,3
eb00be69c02b,vertical_bar,273,464,0
eb0264f31833,dot,300,512,3
eb038beb38d2,scatter,273,465,2
eb04da0e5cea,vertical_bar,283,493,0
eb06240ac93b,line,321,508,1
eb07968cb75d,line,480,640,1
eb07dd7d88fe,scatter,279,462,2
eb08a6d41971,line,342,483,1
eb0924776fe4,line,270,464,1
eb096d15be22,line,272,460,1
eb0ab5aa778a,line,480,640,1
eb0b1af640ff,vertical_bar,389,513,0
eb0dbc946cff,line,279,505,1
eb0ebe9dfd6f,vertical_bar,276,473,0
eb115b9a85fa,dot,336,507,3
eb13369456cf,line,290,490,1
eb136a7afb3b,scatter,278,467,2
eb157396f0b7,dot,346,493,3
eb169db886b4,line,256,482,1
eb1a91fdea1b,vertical_bar,257,476,0
eb1c124a21db,vertical_bar,289,480,0
eb1dc2ffb757,scatter,287,494,2
eb1dc47bb046,dot,302,512,3
eb1decae5535,vertical_bar,347,476,0
eb1e9417530a,line,550,800,1
eb1f0c68f9a1,line,306,474,1
eb216c3eb48f,dot,233,499,3
eb21af316df0,line,480,640,1
eb22909fd602,scatter,283,475,2
eb23fdaf9c80,line,286,476,1
eb2618f6ab78,line,480,640,1
eb268654da87,scatter,302,509,2
eb2894d92f83,scatter,337,501,2
eb2bbd7a9047,vertical_bar,278,472,0
eb2bd8ebd4e8,line,480,640,1
eb2c36d9722f,vertical_bar,286,487,0
eb2ebcad4a2a,line,480,640,1
eb2f7125e496,vertical_bar,275,474,0
eb2fe75baf91,scatter,323,469,2
eb30271b5eb0,vertical_bar,308,496,0
eb307d89c7ad,vertical_bar,273,481,0
eb3166a99161,line,274,467,1
eb31ac9791a7,vertical_bar,278,464,0
eb3449124a23,vertical_bar,269,467,0
eb3579f1e46f,line,278,472,1
eb35bc7430d6,line,276,468,1
eb35f9248b15,line,278,468,1
eb36962d2e90,scatter,320,501,2
eb37da496787,line,480,640,1
eb37daa9da43,line,266,460,1
eb3848dfdcb1,line,318,506,1
eb3c564a48c9,line,334,502,1
eb3cf123ce48,vertical_bar,305,512,0
eb3f477a5c7a,line,369,525,1
eb3f91ad98fd,line,280,512,1
eb4021af0608,scatter,292,456,2
eb404b8a892b,scatter,298,507,2
eb40addbb795,line,280,486,1
eb40f7104c13,scatter,269,465,2
eb414f0800be,line,296,481,1
eb422cf0e8ae,scatter,275,467,2
eb43474b6914,scatter,279,468,2
eb43b3dcdcc8,scatter,284,476,2
eb43e5605c7c,line,275,466,1
eb452929d7bf,scatter,290,496,2
eb45e371044a,vertical_bar,307,497,0
eb45e5d4eaad,vertical_bar,274,467,0
eb4bb7ca8245,line,284,473,1
eb4bca0d6db6,scatter,292,511,2
eb4f3e1b21f5,vertical_bar,282,472,0
eb4f74d1fc4b,line,275,462,1
eb554c5545ca,line,480,640,1
eb559fe7b2f5,line,278,472,1
eb565c1ea979,scatter,312,507,2
eb56d534a12c,line,307,480,1
eb582866b32d,scatter,280,467,2
eb587f83536f,line,480,640,1
eb5886edcc91,line,303,510,1
eb5a204ce30a,line,278,466,1
eb5a330ca891,line,324,497,1
eb5d416727fd,dot,299,512,3
eb5d577f5d72,line,299,504,1
eb5e22403f57,line,279,467,1
eb5e64fac9a8,vertical_bar,285,478,0
eb60e057223b,line,330,491,1
eb612518373d,scatter,281,470,2
eb612f5c45a0,line,287,484,1
eb622a05087b,line,303,507,1
eb63cad14418,line,285,483,1
eb63ece232e4,vertical_bar,258,477,0
eb6846c1cf18,line,345,480,1
eb6906973353,dot,298,512,3
eb6aa45746ab,vertical_bar,300,501,0
eb6b58cb65fc,vertical_bar,313,494,0
eb6bc87d892e,vertical_bar,292,478,0
eb6c79d7c6b6,vertical_bar,281,482,0
eb6f8fb74a9b,line,295,512,1
eb70c1dffe9e,line,278,468,1
eb7342faaf58,vertical_bar,294,473,0
eb7441d3cac0,dot,300,512,3
eb745165b319,dot,285,512,3
eb74fb8b957b,line,480,640,1
eb76c650f1c5,dot,300,512,3
eb76d009dd77,vertical_bar,341,463,0
eb77507d6a7c,scatter,276,467,2
eb7799b709e4,line,330,497,1
eb791f8d57a2,dot,328,501,3
eb7995fe8a8c,vertical_bar,272,465,0
eb7aaaad9b6d,vertical_bar,346,496,0
eb7b6a28822a,line,278,463,1
eb7cc01e3c6b,vertical_bar,328,446,0
eb7d977feca5,line,293,477,1
eb7e82bfaf3b,dot,301,512,3
eb7fa9cb7d34,dot,289,512,3
eb8057ee456d,dot,289,512,3
eb84b7a2ae6c,line,480,640,1
eb85fb866ebb,line,480,640,1
eb8648d8bacf,vertical_bar,247,465,0
eb8682653ab4,line,278,468,1
eb88500b08ba,line,287,461,1
eb8c75eb3f9e,vertical_bar,269,476,0
eb8ca96ca2ed,line,299,505,1
eb8cce77a063,scatter,273,460,2
eb8d177e1580,scatter,305,497,2
eb8e110bec9d,vertical_bar,299,502,0
eb8ee3d15b82,line,272,467,1
eb9014d04ad0,line,328,489,1
eb90ee981ec4,line,292,507,1
eb91866dd251,scatter,311,496,2
eb91aec4f8c7,vertical_bar,306,498,0
eb91d84eaea4,line,242,453,1
eb949e737a11,line,270,461,1
eb94c5ca09b2,scatter,310,496,2
eb963b9e94ad,line,264,497,1
eb973522caa0,dot,300,511,3
eb9778a74eeb,scatter,298,499,2
eb99f871d599,vertical_bar,254,483,0
eb9b261c28fc,line,550,800,1
eb9ea0533874,vertical_bar,296,490,0
eb9f6b3d9e83,vertical_bar,266,458,0
eba12a07a778,dot,328,501,3
eba3b1600a6c,scatter,280,466,2
eba5498b3b38,line,242,492,1
eba554992531,scatter,289,490,2
eba6f45e1ba3,scatter,276,492,2
eba8443aa26c,line,319,512,1
eba8dae2f656,line,326,505,1
eba8f9e9edc7,vertical_bar,327,504,0
eba9b7fb70b8,line,480,640,1
ebaa8d6bcabc,scatter,287,454,2
ebab3f144f17,vertical_bar,276,465,0
ebab9bee45ae,scatter,305,501,2
ebad39b5777d,line,316,501,1
ebaeb47db00b,vertical_bar,280,471,0
ebb1cf2ea75f,dot,313,512,3
ebb247b69086,line,291,479,1
ebb35582a598,line,283,481,1
ebb3d6f49ffe,vertical_bar,282,506,0
ebb5e7974342,vertical_bar,297,497,0
ebb7ccef97ef,dot,297,502,3
ebb9a953e105,line,480,640,1
ebba436c68e4,line,715,1040,1
ebbbd31c44fd,line,304,508,1
ebbce7651754,line,330,489,1
ebbf81a27f08,line,550,800,1
ebc0d424a555,line,480,640,1
ebc0e8517a40,line,480,640,1
ebc19b9a3bad,line,284,476,1
ebc27e685035,line,480,640,1
ebc2812f2ab9,scatter,283,471,2
ebc30f02936e,line,270,463,1
ebc31a2d347f,line,272,463,1
ebc33e6e78f0,line,277,468,1
ebc368b17b7a,scatter,321,512,2
ebc397960f4e,line,480,640,1
ebc44d350c66,line,480,640,1
ebc5e90503bd,dot,313,512,3
ebc6300e8f95,line,295,499,1
ebc785761024,scatter,283,467,2
ebc7b4c21727,line,281,470,1
ebc85e4c16e2,scatter,271,472,2
ebc87910b51f,vertical_bar,271,480,0
ebc93fc6f812,line,303,477,1
ebc9e5c01539,scatter,278,475,2
ebca700ea7a6,line,344,477,1
ebcabce1ac56,line,480,640,1
ebcb89ce2466,scatter,300,504,2
ebcd211e49c9,dot,289,512,3
ebcdaf8fb2a0,line,275,473,1
ebcde7c79667,scatter,267,466,2
ebd016cadd28,vertical_bar,304,512,0
ebd1e1733d92,vertical_bar,301,502,0
ebd1eb3a52b9,vertical_bar,300,504,0
ebd27b11a280,vertical_bar,318,512,0
ebd366b92273,vertical_bar,358,501,0
ebd64f2930d8,vertical_bar,332,512,0
ebd8e4daec07,scatter,322,470,2
ebdaa349c1f8,line,480,640,1
ebdbb404f3e5,scatter,299,504,2
ebdcc089357f,line,277,469,1
ebdd8dd491ab,line,340,492,1
ebde8a0c7d38,scatter,279,468,2
ebdeb1eb1c06,line,328,487,1
ebdf0702ab45,vertical_bar,345,495,0
ebe0dbdd28b7,vertical_bar,292,489,0
ebe0f73aeb3a,scatter,297,491,2
ebe234347886,vertical_bar,338,501,0
ebe26ef09f2e,line,480,640,1
ebe2d39025cf,line,284,492,1
ebe2f4326f27,line,331,485,1
ebe36f251752,line,356,466,1
ebe3da915e77,line,293,493,1
ebe42a3f3d80,line,480,640,1
ebe6c5ba4024,vertical_bar,285,478,0
ebe7659165d7,vertical_bar,272,464,0
ebe98fccc8e7,vertical_bar,344,479,0
ebe9caead73f,line,277,468,1
ebea83e7b3b8,line,268,465,1
ebea8ed3211f,scatter,279,467,2
ebeb0b19d28c,line,292,502,1
ebeb29d60b0c,vertical_bar,352,498,0
ebed9672f05e,line,280,489,1
ebf14d8765c6,vertical_bar,292,498,0
ebf15f6a259e,vertical_bar,359,492,0
ebf1bd05d562,vertical_bar,316,492,0
ebf29daf9a5d,scatter,270,470,2
ebf2dd975fa1,line,295,483,1
ebf407af74e0,vertical_bar,310,492,0
